,trustLevel,totalScanTimeInSeconds,lineItemVoids,scansWithoutRegistration,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,fraud
1087,4.0,0.7935294117647058,9.0,7.0,0.12295358053114516,0.33787468236389917,0.4846153846153839,0.0
1088,5.0,0.8876470588235293,5.0,0.0,0.04589107750816759,0.08098000496684789,0.5833333333333325,0.0
1090,6.0,0.8711764705882352,8.0,6.0,0.1494486003404791,0.012343998517268216,0.32941176470588224,0.0
1091,4.0,0.8464705882352941,5.0,8.0,0.23030636471039048,0.20999994092941068,0.13999999999999987,0.0
1092,5.0,0.42823529411764705,2.0,8.0,0.13091312986845544,0.43534370048537524,0.17499999999999982,0.0
1093,2.0,0.9058823529411764,1.0,5.0,0.11685552939628788,0.3261850981319823,0.049999999999999926,0.0
1094,6.0,0.52,7.0,2.0,0.09457742213893951,0.5814876676543762,0.6999999999999993,0.0
1095,5.0,0.6923529411764705,10.0,4.0,0.2782644899688541,0.07042489611198394,0.27999999999999975,0.0
1096,6.0,0.09529411764705881,9.0,3.0,0.4014172772145195,0.5933981057665241,0.7874999999999992,0.0
1098,4.0,0.26117647058823523,2.0,4.0,0.6707642286805928,0.7298048306150057,0.05384615384615377,0.0
1099,2.0,0.9011764705882352,5.0,6.0,0.036088868615414854,0.22902056337340482,0.6999999999999993,0.0
1100,6.0,0.9870588235294117,6.0,6.0,0.07399880565080738,0.09855558215460651,0.41999999999999954,0.0
1101,5.0,0.7511764705882352,4.0,0.0,0.30056930316103964,0.2828164082671463,0.09655172413793121,0.0
1102,1.0,0.8370588235294117,10.0,4.0,0.13601562169581213,0.14496679547834476,0.4666666666666664,0.0
1105,4.0,0.6870588235294117,1.0,3.0,0.060331534064771354,0.19851011167735355,0.11666666666666678,0.0
1107,3.0,0.6658823529411765,1.0,7.0,0.21707451003535444,0.24742513936668303,0.03684210526315784,0.0
1110,6.0,0.8329411764705882,9.0,5.0,0.2533047394438986,0.3441812421948333,0.23333333333333284,0.0
1111,3.0,0.648235294117647,2.0,4.0,0.23477251578570354,0.23817591501229882,0.06999999999999994,0.0
1112,5.0,0.668235294117647,6.0,0.0,0.24009499205638404,0.06874234974384628,0.19999999999999998,0.0
1113,2.0,0.7847058823529411,3.0,10.0,0.11404246484846225,0.13855764834048007,0.17499999999999982,0.0
1115,5.0,0.7699999999999999,7.0,2.0,0.17883008995777522,0.3277937209978966,0.27222222222222203,0.0
1116,4.0,0.7458823529411764,2.0,2.0,0.2810664195390083,0.11300976265561813,0.051851851851851816,0.0
1118,1.0,0.2647058823529411,4.0,1.0,0.40495028449711246,0.6005627164881859,0.17499999999999982,0.0
1119,5.0,0.5841176470588235,5.0,0.0,0.08452153296045264,0.10168927302908796,0.4999999999999993,0.0
1120,6.0,0.1452941176470588,9.0,5.0,0.7864300171380526,0.03727755846392954,0.31499999999999967,0.0
1121,1.0,0.9570588235294116,0.0,7.0,0.23891366307895145,0.06564771853958862,0.0,1.0
1122,6.0,0.7158823529411764,0.0,2.0,0.24742841593581272,0.20809817298921995,0.0,0.0
1123,5.0,0.5105882352941177,6.0,1.0,0.1714927705381167,0.08964774301725296,0.34999999999999964,0.0
1124,3.0,0.8552941176470588,10.0,0.0,0.19009512756228375,0.01082025034365741,0.33333333333333287,0.0
1127,3.0,0.5952941176470588,1.0,5.0,0.12242916884639707,0.489746896753001,0.06999999999999994,0.0
1128,5.0,0.5064705882352941,7.0,4.0,0.20308147821332156,0.506216090439516,0.34999999999999964,0.0
1129,3.0,0.7035294117647058,10.0,1.0,0.18350401049007076,0.30102788800616975,0.4117647058823525,0.0
1130,4.0,0.17117647058823526,10.0,5.0,0.7391118667289658,0.8602835215272435,0.33333333333333287,0.0
1131,5.0,0.8664705882352941,9.0,1.0,0.12211752303348972,0.05980622079445272,0.4499999999999997,0.0
1132,4.0,0.6758823529411765,3.0,3.0,0.2962977518205744,0.10180576647195959,0.08076923076923041,0.0
1133,3.0,0.7541176470588234,2.0,4.0,0.3101145426214223,0.3800399941652892,0.04666666666666664,0.0
1136,5.0,0.7917647058823529,9.0,1.0,0.08250183535505051,0.3409486903090185,0.6999999999999993,0.0
1137,1.0,0.41647058823529404,10.0,2.0,0.5105957294692036,0.2973959277356443,0.24137931034482768,1.0
1138,3.0,0.9735294117647059,6.0,7.0,0.15083779606706524,0.0773688622645154,0.22105263157894747,0.0
1139,1.0,0.8958823529411765,8.0,7.0,0.2181469567094351,0.13106812570782705,0.22399999999999978,1.0
1140,1.0,0.38117647058823523,0.0,3.0,0.02948481099895979,0.30818177068910646,0.0,0.0
1141,2.0,0.28294117647058825,10.0,7.0,0.21199742977786004,0.28485437676599945,0.7777777777777762,0.0
1142,1.0,0.6041176470588235,10.0,10.0,0.3284745586797108,0.5151984567013205,0.2692307692307692,1.0
1144,2.0,0.2488235294117647,6.0,0.0,0.15372508785568975,0.763620305352781,0.6999999999999993,0.0
1146,2.0,0.5435294117647058,11.0,4.0,0.10489783642516849,0.06573724690664656,0.962499999999999,0.0
1147,1.0,0.40941176470588236,5.0,10.0,0.15451272150443662,0.6049097273666251,0.38888888888888884,0.0
1148,6.0,0.3423529411764705,1.0,8.0,0.3704687775858366,0.46916755223698886,0.03888888888888888,0.0
1150,2.0,0.9070588235294117,7.0,2.0,0.14366702656214492,0.17799003902222832,0.2882352941176468,0.0
1151,2.0,0.9923529411764705,2.0,4.0,0.19764559223194927,0.18956705795441178,0.055999999999999946,0.0
1152,6.0,0.738235294117647,6.0,6.0,0.16445598068509726,0.15085637237081592,0.26249999999999973,0.0
1153,2.0,0.9799999999999999,1.0,1.0,0.15822585678072823,0.1039039650437137,0.03499999999999997,0.0
1155,3.0,0.7970588235294117,0.0,10.0,0.14265700646624313,0.0676959646821516,0.0,0.0
1157,3.0,0.8458823529411764,9.0,2.0,0.20170970593309137,0.2846491451174499,0.286363636363636,0.0
1158,3.0,0.7288235294117646,4.0,6.0,0.18843328567210682,0.27595897059176505,0.15555555555555522,0.0
1159,6.0,0.23999999999999996,3.0,4.0,0.6603821227073873,0.13181327942853815,0.08749999999999991,0.0
1160,6.0,0.4864705882352941,4.0,4.0,0.35186804864335103,0.2440399242265637,0.12173913043478257,0.0
1162,1.0,0.4135294117647058,2.0,10.0,0.45962569030510947,0.5582639612291681,0.05384615384615377,1.0
1163,4.0,0.6158823529411764,3.0,2.0,0.37379848764380597,0.27959013620216855,0.06999999999999994,0.0
1165,1.0,0.24705882352941175,7.0,1.0,0.3729182194675621,0.850331159084982,0.34999999999999964,0.0
1166,3.0,0.9276470588235294,8.0,5.0,0.22856815380975196,0.34120029284339065,0.20740740740740699,0.0
1167,6.0,0.43352941176470583,10.0,5.0,0.5105544364532741,0.20750967821055138,0.23333333333333284,0.0
1170,4.0,0.29999999999999993,2.0,4.0,0.413105688905361,0.5507781438685563,0.07777777777777761,0.0
1172,6.0,0.41294117647058814,0.0,0.0,0.5323894198766345,0.33584657341057633,0.0,0.0
1173,5.0,0.7052941176470587,4.0,1.0,0.04740762315187662,0.06755152263998054,0.5599999999999995,0.0
1175,6.0,0.5617647058823529,5.0,4.0,0.3508563969804237,0.32700070184905844,0.13461538461538428,0.0
1176,3.0,0.8441176470588235,1.0,7.0,0.06769337998592036,0.17752046979569647,0.08749999999999991,0.0
1177,3.0,0.3258823529411764,2.0,10.0,0.056732315875566174,0.3817166226987233,0.4666666666666664,0.0
1178,6.0,0.6882352941176471,5.0,1.0,0.2220249626981005,0.40642004861381964,0.17499999999999982,0.0
1179,2.0,0.4288235294117647,5.0,7.0,0.11326674380179386,0.37986085147967724,0.4999999999999993,0.0
1180,1.0,0.8511764705882352,2.0,3.0,0.2005072655816321,0.00022457089339242276,0.06363636363636356,0.0
1181,6.0,0.30470588235294116,9.0,3.0,0.19939145573221848,0.39911661678383825,0.6999999999999993,0.0
1183,1.0,0.7,6.0,1.0,0.3095828908684948,0.06303477712141647,0.14999999999999963,1.0
1185,5.0,0.6705882352941176,8.0,1.0,0.12101123137290717,0.4450770760783236,0.5090909090909084,0.0
1186,4.0,0.5158823529411765,3.0,2.0,0.08038100192038086,0.07022741782683611,0.34999999999999964,0.0
1187,5.0,0.6223529411764706,0.0,1.0,0.34496433738290855,0.25830231244952795,0.0,0.0
1188,3.0,0.6111764705882352,4.0,10.0,0.3764167211936624,0.10116358175620259,0.093333333333333,0.0
1190,2.0,0.26,11.0,6.0,0.30576896644197354,0.2909971776762638,0.6416666666666663,0.0
1191,1.0,0.4935294117647059,3.0,3.0,0.14589070436325888,0.03779465234279928,0.20999999999999977,0.0
1192,5.0,0.45529411764705885,1.0,1.0,0.15702393836335538,0.5155200208959864,0.06999999999999994,0.0
1196,6.0,0.6323529411764706,3.0,4.0,0.028284469580376524,0.45479368775830437,0.6999999999999993,0.0
1198,2.0,0.948235294117647,11.0,9.0,0.21516890996719668,0.3404178839827208,0.2961538461538458,1.0
1200,3.0,0.6688235294117647,7.0,6.0,0.20432464874692516,0.34553553663506004,0.27222222222222203,0.0
1203,5.0,0.3729411764705882,6.0,10.0,0.3446667890581978,0.4165682392273597,0.23333333333333284,0.0
1204,4.0,0.33705882352941174,0.0,2.0,0.09767061448893177,0.6590675675885962,0.0,0.0
1205,3.0,0.7217647058823529,6.0,1.0,0.06838626767027699,0.35379541664542685,0.5999999999999993,0.0
1207,5.0,0.7111764705882353,5.0,7.0,0.22651845417670297,0.1049177439348773,0.16666666666666644,0.0
1208,2.0,0.39941176470588236,9.0,7.0,0.19507253209188996,0.16599350577721445,0.572727272727272,0.0
1209,1.0,0.8652941176470588,3.0,9.0,0.17859544793657586,0.1151012605898787,0.10499999999999989,1.0
1210,1.0,0.43529411764705883,2.0,5.0,0.025407343533985653,0.6170343412705417,0.6999999999999993,0.0
1211,4.0,0.6052941176470588,9.0,2.0,0.25012080888140464,0.5069931631981324,0.31499999999999967,0.0
1213,6.0,0.9835294117647059,0.0,7.0,0.07427540124040274,0.28672045231737964,0.0,0.0
1214,1.0,0.8535294117647059,5.0,0.0,0.25700325962222226,0.1961651104392319,0.12500000000000017,1.0
1215,2.0,0.1111764705882353,8.0,4.0,0.6487007374089718,0.13108483953796496,0.39999999999999925,0.0
1216,3.0,0.21235294117647055,10.0,6.0,0.7854598364232233,0.5303775767969245,0.2692307692307692,0.0
1218,1.0,0.4405882352941176,9.0,9.0,0.40095075966197763,0.5322043198715466,0.26249999999999973,1.0
1219,4.0,0.9429411764705883,0.0,0.0,0.17297702998952477,0.06004192847646676,0.0,0.0
1220,5.0,0.9941176470588234,0.0,3.0,0.1147357083944148,0.0032089847037914663,0.0,0.0
1221,6.0,0.7876470588235294,5.0,1.0,0.2159083179199101,0.028259761663743093,0.15909090909090873,0.0
1222,6.0,0.6876470588235294,1.0,0.0,0.22220276510711667,0.0878246588547953,0.03499999999999997,0.0
1223,3.0,0.8388235294117646,3.0,7.0,0.039166547478381886,0.31601921715905296,0.41999999999999954,0.0
1224,5.0,0.24647058823529408,11.0,1.0,0.5376404025568713,0.829815887906368,0.3849999999999996,0.0
1225,3.0,0.808235294117647,2.0,0.0,0.2606281694476185,0.25723833667591,0.051851851851851816,0.0
1227,1.0,0.15823529411764703,11.0,9.0,0.3291886971421581,0.7314225801066491,0.8555555555555532,0.0
1229,6.0,0.7529411764705882,2.0,5.0,0.299910860626276,0.23663388956906628,0.04827586206896546,0.0
1231,3.0,0.6035294117647059,9.0,5.0,0.38074857389272393,0.3069316172237126,0.20999999999999977,0.0
1232,5.0,0.5429411764705883,8.0,2.0,0.2904578035458021,0.5582687210557581,0.26666666666666644,0.0
1233,6.0,0.47235294117647053,9.0,10.0,0.29675051796908175,0.1003691561125125,0.33157894736842086,0.0
1235,2.0,0.5529411764705882,11.0,4.0,0.2716635437399157,0.48265817627392316,0.3849999999999996,0.0
1236,6.0,0.5435294117647058,10.0,3.0,0.26166984391599596,0.42414424442874304,0.36842105263157837,0.0
1237,5.0,0.5829411764705882,6.0,5.0,0.2320988478506381,0.009495282721389563,0.23333333333333284,0.0
1238,2.0,0.24411764705882352,8.0,4.0,0.26626389541755807,0.6153072817936025,0.5599999999999995,0.0
1239,6.0,0.37882352941176467,2.0,3.0,0.02968405218616927,0.29535012531775373,0.6999999999999993,0.0
1241,3.0,0.6147058823529411,3.0,10.0,0.05480981022235722,0.11142250722999315,0.41999999999999954,0.0
1242,1.0,0.20176470588235293,3.0,10.0,0.6887487841537567,0.8254220413799112,0.0954545454545451,0.0
1243,1.0,0.4911764705882353,10.0,4.0,0.11540241663724098,0.296840739473744,0.8749999999999991,0.0
1244,1.0,0.6794117647058823,5.0,6.0,0.04934163159330781,0.16514655119441393,0.6999999999999993,0.0
1245,4.0,0.388235294117647,1.0,6.0,0.4470899943685967,0.5946595071739925,0.02916666666666666,0.0
1247,5.0,0.2970588235294117,2.0,9.0,0.5109902206088104,0.3546458182468792,0.06363636363636356,0.0
1248,2.0,0.6647058823529411,7.0,0.0,0.33667085622290405,0.42376899270859,0.16896551724137943,0.0
1249,3.0,0.4782352941176471,3.0,4.0,0.18201565366930933,0.5538660116927495,0.17499999999999982,0.0
1251,1.0,0.6558823529411765,1.0,9.0,0.20809330203017723,0.3003078843356218,0.03888888888888888,0.0
1252,3.0,0.4235294117647058,2.0,8.0,0.11456106132872797,0.6584377231160655,0.19999999999999998,0.0
1254,2.0,0.806470588235294,10.0,5.0,0.09098742830378317,0.319673416201695,0.6999999999999993,0.0
1257,2.0,0.6235294117647059,9.0,7.0,0.12975208110560923,0.19568725890170868,0.572727272727272,0.0
1258,2.0,0.9041176470588235,1.0,5.0,0.16215362573169012,0.1808171243891471,0.03684210526315784,0.0
1261,1.0,0.906470588235294,6.0,0.0,0.05383100862626077,0.19407630425834485,0.5999999999999993,0.0
1262,1.0,0.971764705882353,3.0,0.0,0.2185701312565084,0.3178956032484779,0.07777777777777761,1.0
1263,6.0,0.6964705882352941,3.0,7.0,0.02518417482164137,0.4480923595168978,0.6999999999999993,0.0
1266,6.0,0.5576470588235294,10.0,2.0,0.31138673971138375,0.4216890732652144,0.3043478260869561,0.0
1267,5.0,0.6247058823529411,3.0,2.0,0.20513969536409576,0.21820586712932194,0.12352941176470567,0.0
1268,5.0,0.6105882352941177,6.0,1.0,0.36388436377003464,0.1815771325841557,0.14482758620689645,0.0
1269,2.0,0.34411764705882353,2.0,8.0,0.3688783294855221,0.2857977646459842,0.07777777777777761,0.0
1270,3.0,0.8623529411764705,10.0,2.0,0.08503249295875004,0.04352543437643437,0.6999999999999993,0.0
1272,5.0,0.9094117647058823,5.0,7.0,0.2508937336813577,0.31386185741199507,0.12068965517241348,0.0
1273,1.0,0.029411764705882346,1.0,7.0,0.07395288467032525,0.8569154524574366,0.6999999999999993,0.0
1275,3.0,0.4388235294117647,7.0,3.0,0.43664281008721206,0.4591222327043782,0.1884615384615381,0.0
1276,2.0,0.9835294117647059,11.0,0.0,0.22438382771399712,0.04759821925718352,0.27499999999999986,1.0
1277,6.0,0.918235294117647,0.0,2.0,0.1241784685521033,0.19096927123490065,0.0,0.0
1279,5.0,0.4329411764705883,0.0,2.0,0.11227863031878105,0.5101264349776695,0.0,0.0
1280,2.0,0.9929411764705881,0.0,7.0,0.2388619417816662,0.1976120911683749,0.0,1.0
1281,6.0,0.6694117647058823,3.0,8.0,0.16861068107703936,0.3839338485829004,0.13999999999999987,0.0
1282,2.0,0.59,5.0,6.0,0.36213765118565006,0.13853199531438795,0.12500000000000017,0.0
1284,2.0,0.7464705882352941,10.0,1.0,0.2915990453460624,0.18939482401172628,0.24999999999999964,1.0
1285,1.0,0.4123529411764706,6.0,10.0,0.26196105066067993,0.5375506464152684,0.27999999999999975,0.0
1286,4.0,0.6058823529411764,4.0,0.0,0.1462912440877699,0.3010345610665817,0.23333333333333284,0.0
1288,2.0,0.9447058823529412,4.0,0.0,0.11206896399867543,0.2145133107440048,0.19999999999999998,0.0
1290,1.0,0.37882352941176467,0.0,6.0,0.010282941581732182,0.4229928446325157,0.0,0.0
1291,4.0,0.598235294117647,11.0,2.0,0.12185622747937194,0.4627779853025399,0.7699999999999992,0.0
1293,2.0,0.45882352941176474,1.0,3.0,0.28796799226367387,0.6050962486929007,0.03888888888888888,0.0
1296,5.0,0.5511764705882353,6.0,1.0,0.1175885224248098,0.23014982219922592,0.4666666666666664,0.0
1297,3.0,0.5429411764705883,5.0,6.0,0.2761922810425394,0.5068895209050673,0.17499999999999982,0.0
1298,5.0,0.9376470588235294,6.0,0.0,0.16521065090121842,0.07650257807525997,0.20999999999999977,0.0
1299,4.0,0.3005882352941176,8.0,4.0,0.3890276755465348,0.46873415868385865,0.32941176470588224,0.0
1300,5.0,0.4523529411764706,2.0,2.0,0.25818602152731096,0.16426675129974377,0.08749999999999991,0.0
1302,4.0,0.2164705882352941,0.0,4.0,0.0812777872003711,0.7591511040308906,0.0,0.0
1303,2.0,0.6270588235294118,5.0,1.0,0.21698499967561666,0.37612025075108013,0.19444444444444442,0.0
1304,2.0,0.4052941176470588,7.0,4.0,0.41261938771398066,0.581135411273042,0.21304347826086967,0.0
1305,1.0,0.9405882352941176,7.0,8.0,0.12994181450042533,0.1551600217055777,0.3062499999999997,0.0
1306,6.0,0.8505882352941176,7.0,4.0,0.048088656792533734,0.30678030198677,0.8166666666666682,0.0
1307,4.0,0.6147058823529411,6.0,6.0,0.11873778946741784,0.21571901982132932,0.41999999999999954,0.0
1308,6.0,0.3847058823529411,4.0,1.0,0.08665164447053325,0.123387256151825,0.5599999999999995,0.0
1309,3.0,0.74,1.0,4.0,0.2182058591178329,0.4225394754529216,0.03333333333333329,0.0
1313,1.0,0.17058823529411762,9.0,9.0,0.9908915699708172,0.09650370609460894,0.22499999999999948,1.0
1315,5.0,0.8364705882352941,0.0,9.0,0.18451815703574204,0.2351611884722695,0.0,0.0
1316,3.0,0.9647058823529412,11.0,5.0,0.15219258967313432,0.11464387918640331,0.40526315789473666,0.0
1317,4.0,0.7164705882352941,11.0,10.0,0.11348707034187774,0.23944728009397678,0.6999999999999993,0.0
1318,4.0,0.5970588235294118,1.0,6.0,0.10896450677654934,0.03673032071887816,0.07777777777777761,0.0
1319,1.0,0.13294117647058823,6.0,10.0,0.6647579416075834,0.9087658180156181,0.26249999999999973,0.0
1320,1.0,0.9935294117647059,10.0,10.0,0.21394130317390805,0.011158511623462928,0.25925925925925875,1.0
1321,4.0,0.9047058823529411,11.0,0.0,0.18907771821854372,0.03401779715438645,0.34999999999999964,0.0
1322,6.0,0.43529411764705883,4.0,10.0,0.4051879816575712,0.6825024766744177,0.11666666666666678,0.0
1324,3.0,0.7723529411764706,5.0,7.0,0.2616106250766012,0.07347434674035504,0.13461538461538428,0.0
1325,4.0,0.3935294117647058,7.0,10.0,0.1976249158558231,0.7072148106051862,0.44545454545454477,0.0
1326,4.0,0.39941176470588236,4.0,5.0,0.45495160623773767,0.5904504183588757,0.11199999999999989,0.0
1328,1.0,0.9541176470588234,5.0,1.0,0.08523121369425109,0.049093386954903326,0.3181818181818182,0.0
1330,1.0,0.8105882352941176,9.0,5.0,0.08055893267772345,0.30515845601838326,0.6999999999999993,0.0
1332,3.0,0.8194117647058823,1.0,8.0,0.04021208267820928,0.137584681734637,0.13999999999999987,0.0
1333,2.0,0.36941176470588233,10.0,9.0,0.3474635080944095,0.5202695536328421,0.38888888888888884,0.0
1334,2.0,0.4711764705882353,1.0,8.0,0.05541342204355488,0.22352823527167423,0.17499999999999982,0.0
1335,4.0,0.7123529411764705,8.0,1.0,0.19255507459271304,0.0032553588176154865,0.31111111111111045,0.0
1338,6.0,0.27294117647058824,1.0,9.0,0.36993714320683263,0.36251088994235575,0.04666666666666664,0.0
1341,1.0,0.6958823529411764,3.0,10.0,0.2540666076318488,0.14829836637426208,0.09130434782608711,1.0
1342,2.0,0.12,2.0,2.0,0.26018082891947447,0.4437016196739784,0.23333333333333284,0.0
1343,6.0,0.30117647058823527,11.0,10.0,0.38840847516617794,0.33395905974674933,0.45294117647058796,0.0
1344,5.0,0.82,0.0,7.0,0.02046057337422441,0.025514516673130434,0.0,0.0
1345,4.0,0.7364705882352941,5.0,0.0,0.19744824721035986,0.290609109232251,0.18421052631578919,0.0
1346,3.0,0.7952941176470588,0.0,5.0,0.14296403649083333,0.3496453403292962,0.0,0.0
1347,2.0,0.72,8.0,1.0,0.14623389744086548,0.3363162934357532,0.39999999999999925,0.0
1348,6.0,0.488235294117647,4.0,7.0,0.46026353914914764,0.3191595166800436,0.093333333333333,0.0
1349,5.0,0.5329411764705883,4.0,7.0,0.034379981561012816,0.45738732660072423,0.93333333333333,0.0
1350,1.0,0.47235294117647053,6.0,4.0,0.28065216602214516,0.008086914271739073,0.23333333333333284,0.0
1352,2.0,0.6835294117647058,8.0,10.0,0.16531176970627848,0.45114067341592057,0.37333333333333274,0.0
1353,6.0,0.8370588235294117,5.0,2.0,0.07796210540840501,0.2122394472699113,0.38888888888888884,0.0
1355,3.0,0.41294117647058814,3.0,9.0,0.1352838546837861,0.5406365609824197,0.26249999999999973,0.0
1356,4.0,0.8958823529411765,8.0,10.0,0.15451272150443662,0.2582739248108609,0.31111111111111045,0.0
1359,6.0,0.9558823529411765,7.0,9.0,0.14500796590434048,0.012519767514380449,0.27222222222222203,0.0
1360,6.0,0.8794117647058823,7.0,8.0,0.2220605013099884,0.12674574398798433,0.1959999999999998,0.0
1361,4.0,0.4811764705882353,5.0,3.0,0.32360372253388653,0.0844216074656425,0.16666666666666644,0.0
1362,3.0,0.9029411764705881,2.0,3.0,0.25261049894530935,0.01789827805989758,0.04827586206896546,0.0
1363,2.0,0.9752941176470588,0.0,6.0,0.09173724105066663,0.14623275829564758,0.0,0.0
1364,2.0,0.3852941176470588,10.0,3.0,0.12478898750282846,0.23083551918546144,0.9999999999999999,0.0
1366,3.0,0.7594117647058823,3.0,6.0,0.2657991155619625,0.19941049237870204,0.08076923076923041,0.0
1367,2.0,0.926470588235294,4.0,9.0,0.026135900657103944,0.09501344809004378,0.6999999999999993,0.0
1368,2.0,0.6876470588235294,0.0,9.0,0.32629718546553527,0.45786099113926365,0.0,1.0
1369,6.0,0.4358823529411765,7.0,9.0,0.4047128599251392,0.6255118748832069,0.20416666666666672,0.0
1370,2.0,0.9776470588235294,5.0,7.0,0.21730025785840848,0.02232818516462952,0.12962962962962937,0.0
1371,1.0,0.7911764705882353,9.0,8.0,0.1742459860802024,0.26071392610563215,0.34999999999999964,1.0
1373,6.0,0.2735294117647058,7.0,0.0,0.11702160210513396,0.7858243721609549,0.979999999999999,0.0
1375,1.0,0.8147058823529412,1.0,8.0,0.2785071349579764,0.3886763169308268,0.02413793103448277,1.0
1376,5.0,0.9323529411764705,4.0,5.0,0.06097908374390775,0.32905523171587153,0.34999999999999964,0.0
1377,6.0,0.7799999999999999,5.0,2.0,0.17663714527509283,0.3591673825543816,0.19444444444444442,0.0
1378,5.0,0.868235294117647,8.0,8.0,0.0657336578270195,0.25128563852825136,0.6999999999999993,0.0
1379,3.0,0.17999999999999997,1.0,7.0,0.09410284277435575,0.5695057230921402,0.23333333333333284,0.0
1380,5.0,0.38235294117647056,2.0,9.0,0.41442720332767036,0.3486437540860443,0.06363636363636356,0.0
1381,2.0,0.5694117647058823,5.0,9.0,0.1140144483257444,0.03732388887267173,0.38888888888888884,0.0
1384,1.0,0.6758823529411765,10.0,0.0,0.10834949284009573,0.06837065273151327,0.6999999999999993,0.0
1385,4.0,0.961764705882353,7.0,1.0,0.1952196889855174,0.28264232183737426,0.20416666666666672,0.0
1386,1.0,0.04823529411764704,4.0,7.0,0.9085634710697751,0.8213370523188732,0.21538461538461537,0.0
1387,2.0,0.9988235294117646,4.0,8.0,0.048427498024353456,0.13192247650079886,0.39999999999999925,0.0
1388,2.0,0.47411764705882353,8.0,5.0,0.3118180256077826,0.024710372210916178,0.27999999999999975,0.0
1389,4.0,0.9564705882352941,5.0,10.0,0.05934334819272279,0.25820148424448336,0.43749999999999956,0.0
1391,1.0,0.3458823529411764,2.0,7.0,0.5555108148407647,0.43931470503020975,0.051851851851851816,1.0
1392,4.0,0.9988235294117646,11.0,8.0,0.11419397464956173,0.22757771727971937,0.5133333333333325,0.0
1393,5.0,0.8729411764705882,6.0,10.0,0.10260339668705415,0.36817881332500974,0.34999999999999964,0.0
1397,5.0,0.39411764705882346,8.0,6.0,0.23490953302435932,0.3751591410559558,0.43076923076923007,0.0
1399,3.0,0.6452941176470588,2.0,8.0,0.33371904605569425,0.03554047160323388,0.049999999999999926,0.0
1401,2.0,0.46176470588235297,8.0,0.0,0.18785817226688106,0.11095574444668317,0.4666666666666664,0.0
1402,5.0,0.4676470588235294,9.0,9.0,0.2831555814436989,0.18024446584838083,0.34999999999999964,0.0
1403,4.0,0.44294117647058817,4.0,8.0,0.21199742977786004,0.6066073962866786,0.21538461538461537,0.0
1404,2.0,0.6129411764705882,0.0,8.0,0.28570262937804736,0.4738062604567557,0.0,0.0
1405,1.0,0.9435294117647058,10.0,3.0,0.1382072674115614,0.026073185637593636,0.4117647058823525,0.0
1406,1.0,0.3035294117647058,4.0,2.0,0.2697540545031996,0.7909488788115903,0.23333333333333284,0.0
1407,2.0,0.24823529411764703,5.0,0.0,0.09964031718661415,0.4680854665944034,0.8749999999999991,0.0
1408,1.0,0.3052941176470588,1.0,0.0,0.17593857828115236,0.7791139550646581,0.08749999999999991,0.0
1409,4.0,0.918235294117647,6.0,5.0,0.15972423857205306,0.2158037310888661,0.22105263157894747,0.0
1410,6.0,0.6829411764705882,11.0,5.0,0.0956207988301946,0.3624329031234243,0.8555555555555532,0.0
1411,1.0,0.45999999999999996,8.0,0.0,0.45200351785163595,0.6219707476078938,0.19999999999999998,1.0
1412,2.0,0.3211764705882353,6.0,5.0,0.2351868057229698,0.015498445904038217,0.3818181818181811,0.0
1413,4.0,0.896470588235294,6.0,8.0,0.09081806535966577,0.30019318794214983,0.3818181818181811,0.0
1414,6.0,0.6405882352941176,3.0,0.0,0.07715316296833466,0.41836531402291705,0.3,0.0
1415,6.0,0.7676470588235293,0.0,6.0,0.14794165742337928,0.29994462515524356,0.0,0.0
1416,5.0,0.5876470588235294,7.0,3.0,0.110636473867513,0.29437752485777163,0.5444444444444441,0.0
1417,6.0,0.3347058823529412,5.0,10.0,0.48491725458312673,0.4847979230957143,0.15217391304347805,0.0
1419,3.0,0.19941176470588232,11.0,5.0,0.8546440424620495,0.6100181043497066,0.2851851851851846,0.0
1420,1.0,0.6758823529411765,5.0,2.0,0.061362428094976086,0.07247999631972454,0.5833333333333325,0.0
1421,4.0,0.7988235294117647,9.0,3.0,0.13225325479068556,0.08245238018175984,0.4499999999999997,0.0
1422,6.0,0.8723529411764706,7.0,4.0,0.27035879600403007,0.18960861383698885,0.16333333333333294,0.0
1424,6.0,0.31294117647058817,6.0,9.0,0.42177376710147063,0.5213214720426574,0.22105263157894747,0.0
1426,1.0,0.7023529411764705,10.0,7.0,0.26322949682070695,0.17183289319739803,0.29166666666666663,1.0
1427,2.0,0.8205882352941176,10.0,0.0,0.13867862703009698,0.31311754829887356,0.4666666666666664,0.0
1428,5.0,0.17823529411764702,2.0,6.0,0.3373302346279487,0.08727651683615846,0.13999999999999987,0.0
1429,3.0,0.3058823529411765,3.0,7.0,0.10636463219417913,0.4514191040914787,0.41999999999999954,0.0
1430,2.0,0.7805882352941176,7.0,7.0,0.20744772609883638,0.042595334429006586,0.23333333333333284,0.0
1431,5.0,0.6294117647058823,2.0,5.0,0.16615414576342194,0.3952726133955003,0.09999999999999999,0.0
1432,5.0,0.5964705882352941,4.0,1.0,0.10906763575104698,0.05764357753015054,0.31111111111111045,0.0
1434,1.0,0.9805882352941176,4.0,6.0,0.14140768911516596,0.2591609743004469,0.15555555555555522,0.0
